item_idx,image_path,pathology,difficulty,discrimination,guessing
28530,CheXpert-v1.0/train/patient02924/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.965036,7.980909,0.000965
28531,CheXpert-v1.0/train/patient02924/study1/view1_frontal.jpg,Consolidation,-0.741204,0.017185,0.540019
28532,CheXpert-v1.0/train/patient02924/study1/view1_frontal.jpg,Pneumonia,-1.808738,0.016637,0.632813
28533,CheXpert-v1.0/train/patient02922/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,2.527830,0.714092,0.003766
28534,CheXpert-v1.0/train/patient02922/study1/view1_frontal.jpg,Consolidation,7.801537,0.133561,0.025236
28535,CheXpert-v1.0/train/patient02922/study1/view1_frontal.jpg,Pneumonia,-2.617548,14.336061,0.005146
28536,CheXpert-v1.0/train/patient02924/study1/view2_frontal.jpg,Enlarged Cardiomediastinum,2.759186,4.426871,0.000968
28537,CheXpert-v1.0/train/patient02924/study1/view2_frontal.jpg,Consolidation,-1.595332,0.020041,0.634694
28538,CheXpert-v1.0/train/patient02924/study1/view2_frontal.jpg,Pneumonia,-2.536142,0.713596,0.002467
28539,CheXpert-v1.0/train/patient02924/study1/view3_frontal.jpg,Enlarged Cardiomediastinum,2.238269,7.536483,0.000968
28540,CheXpert-v1.0/train/patient02924/study1/view3_frontal.jpg,Consolidation,2.104607,0.040273,0.321107
28541,CheXpert-v1.0/train/patient02924/study1/view3_frontal.jpg,Pneumonia,0.377931,0.007802,0.277868
28542,CheXpert-v1.0/train/patient02925/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.919776,0.152715,0.992689
28543,CheXpert-v1.0/train/patient02925/study2/view1_frontal.jpg,Consolidation,2.821223,0.002260,0.081895
28544,CheXpert-v1.0/train/patient02925/study2/view1_frontal.jpg,Pneumonia,0.359730,37.218884,0.375000
28545,CheXpert-v1.0/train/patient02924/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.624719,4.977861,0.000861
28546,CheXpert-v1.0/train/patient02924/study2/view1_frontal.jpg,Consolidation,-0.160831,2.530261,0.000523
28547,CheXpert-v1.0/train/patient02924/study2/view1_frontal.jpg,Pneumonia,0.367918,30.756767,0.125001
28548,CheXpert-v1.0/train/patient02925/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.790216,0.012591,0.844407
28549,CheXpert-v1.0/train/patient02925/study1/view1_frontal.jpg,Consolidation,-6.480877,31.286860,0.666809
28550,CheXpert-v1.0/train/patient02925/study1/view1_frontal.jpg,Pneumonia,-2.549762,15.165071,0.016648
28551,CheXpert-v1.0/train/patient02927/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-6.491783,17.755911,0.875396
28552,CheXpert-v1.0/train/patient02927/study1/view1_frontal.jpg,Consolidation,-1.854496,149.553207,0.500280
28553,CheXpert-v1.0/train/patient02927/study1/view1_frontal.jpg,Pneumonia,-1.872367,4.802829,0.012706
28554,CheXpert-v1.0/train/patient02924/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,0.784044,4.718257,0.001028
28555,CheXpert-v1.0/train/patient02924/study4/view1_frontal.jpg,Consolidation,0.907800,0.124588,0.013811
28556,CheXpert-v1.0/train/patient02924/study4/view1_frontal.jpg,Pneumonia,2.349993,6.104330,0.166667
28557,CheXpert-v1.0/train/patient02924/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,0.407679,22.618195,0.000775
28558,CheXpert-v1.0/train/patient02924/study3/view1_frontal.jpg,Consolidation,0.344085,37.405582,0.250000
28559,CheXpert-v1.0/train/patient02924/study3/view1_frontal.jpg,Pneumonia,6.626207,0.053158,0.001832
28560,CheXpert-v1.0/train/patient02926/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,0.778799,0.051794,0.841927
28561,CheXpert-v1.0/train/patient02926/study1/view1_frontal.jpg,Consolidation,-1.490617,28.094000,0.333337
28562,CheXpert-v1.0/train/patient02926/study1/view1_frontal.jpg,Pneumonia,-2.386519,19.494867,0.028146
28563,CheXpert-v1.0/train/patient02928/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,0.316109,41.401363,0.000728
28564,CheXpert-v1.0/train/patient02928/study6/view1_frontal.jpg,Consolidation,0.744547,188.137680,0.222219
28565,CheXpert-v1.0/train/patient02928/study6/view1_frontal.jpg,Pneumonia,-1.013633,4.924893,0.006274
28566,CheXpert-v1.0/train/patient02928/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,0.626282,5.151297,0.000398
28567,CheXpert-v1.0/train/patient02928/study4/view1_frontal.jpg,Consolidation,-0.392242,19.709999,0.666661
28568,CheXpert-v1.0/train/patient02928/study4/view1_frontal.jpg,Pneumonia,-1.856855,154.490051,0.001093
28569,CheXpert-v1.0/train/patient02928/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,0.237845,2.616314,0.001149
28570,CheXpert-v1.0/train/patient02928/study5/view1_frontal.jpg,Consolidation,2.649308,6.819693,0.166667
28571,CheXpert-v1.0/train/patient02928/study5/view1_frontal.jpg,Pneumonia,-1.770866,1.795726,0.007766
28572,CheXpert-v1.0/train/patient02928/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,2.257062,6.639883,0.000967
28573,CheXpert-v1.0/train/patient02928/study1/view1_frontal.jpg,Consolidation,-0.228023,0.874412,0.002605
28574,CheXpert-v1.0/train/patient02928/study1/view1_frontal.jpg,Pneumonia,0.411727,26.706345,0.500025
28575,CheXpert-v1.0/train/patient02930/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,3.004966,4.622112,0.083312
28576,CheXpert-v1.0/train/patient02930/study3/view1_frontal.jpg,Consolidation,2.592590,3.167971,0.545039
28577,CheXpert-v1.0/train/patient02930/study3/view1_frontal.jpg,Pneumonia,-2.478380,17.982239,0.003943
28578,CheXpert-v1.0/train/patient02928/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.812370,1.649408,0.000943
28579,CheXpert-v1.0/train/patient02928/study2/view1_frontal.jpg,Consolidation,0.653345,5.460228,0.125178
28580,CheXpert-v1.0/train/patient02928/study2/view1_frontal.jpg,Pneumonia,-0.060986,0.023084,0.339187
28581,CheXpert-v1.0/train/patient02930/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,2.693873,5.127724,0.000965
28582,CheXpert-v1.0/train/patient02930/study1/view1_frontal.jpg,Consolidation,-5.041682,3.978388,0.957891
28583,CheXpert-v1.0/train/patient02930/study1/view1_frontal.jpg,Pneumonia,-2.299363,26.497679,0.017615
28584,CheXpert-v1.0/train/patient02929/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.460541,38.083897,0.000378
28585,CheXpert-v1.0/train/patient02929/study1/view1_frontal.jpg,Consolidation,0.292499,0.006945,0.234946
28586,CheXpert-v1.0/train/patient02929/study1/view1_frontal.jpg,Pneumonia,-2.518995,1.245108,0.005597
28587,CheXpert-v1.0/train/patient02930/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.616978,0.019597,0.843681
28588,CheXpert-v1.0/train/patient02930/study2/view1_frontal.jpg,Consolidation,4.537536,2.323424,0.090909
28589,CheXpert-v1.0/train/patient02930/study2/view1_frontal.jpg,Pneumonia,3.712167,3.345791,0.083333
28590,CheXpert-v1.0/train/patient02931/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.012531,2.956848,0.000915
28591,CheXpert-v1.0/train/patient02931/study1/view1_frontal.jpg,Consolidation,-1.493167,24.427177,0.500001
28592,CheXpert-v1.0/train/patient02931/study1/view1_frontal.jpg,Pneumonia,-6.454477,34.400002,0.662837
28593,CheXpert-v1.0/train/patient02928/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,0.382062,2.140327,0.001412
28594,CheXpert-v1.0/train/patient02928/study3/view1_frontal.jpg,Consolidation,0.760099,330.651978,0.090936
28595,CheXpert-v1.0/train/patient02928/study3/view1_frontal.jpg,Pneumonia,-1.458736,21.603966,0.003338
28596,CheXpert-v1.0/train/patient02932/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.494697,1.226302,0.990785
28597,CheXpert-v1.0/train/patient02932/study2/view1_frontal.jpg,Consolidation,-3.463044,3.214604,0.967480
28598,CheXpert-v1.0/train/patient02932/study2/view1_frontal.jpg,Pneumonia,-2.566631,14.705046,0.009769
28599,CheXpert-v1.0/train/patient02933/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,0.781494,3.625279,0.001127
28600,CheXpert-v1.0/train/patient02933/study1/view1_frontal.jpg,Consolidation,0.725104,331.200806,0.000782
28601,CheXpert-v1.0/train/patient02933/study1/view1_frontal.jpg,Pneumonia,-3.031424,0.616246,0.031571
28602,CheXpert-v1.0/train/patient02931/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.341374,2.308113,0.002975
28603,CheXpert-v1.0/train/patient02931/study2/view1_frontal.jpg,Consolidation,0.955422,301.926208,0.454910
28604,CheXpert-v1.0/train/patient02931/study2/view1_frontal.jpg,Pneumonia,-6.616391,16.342190,0.563105
28605,CheXpert-v1.0/train/patient02934/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.598362,0.013911,0.817640
28606,CheXpert-v1.0/train/patient02934/study1/view1_frontal.jpg,Consolidation,-1.468205,34.788799,0.666666
28607,CheXpert-v1.0/train/patient02934/study1/view1_frontal.jpg,Pneumonia,-1.856789,148.302231,0.006281
28608,CheXpert-v1.0/train/patient02932/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.332584,0.008470,0.817427
28609,CheXpert-v1.0/train/patient02932/study1/view1_frontal.jpg,Consolidation,-1.469716,22.555819,0.666668
28610,CheXpert-v1.0/train/patient02932/study1/view1_frontal.jpg,Pneumonia,-2.234897,0.926291,0.097899
28611,CheXpert-v1.0/train/patient02933/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,1.254680,2.487322,0.001182
28612,CheXpert-v1.0/train/patient02933/study2/view1_frontal.jpg,Consolidation,0.763349,349.597137,0.200024
28613,CheXpert-v1.0/train/patient02933/study2/view1_frontal.jpg,Pneumonia,-4.274715,0.502715,0.024850
28614,CheXpert-v1.0/train/patient02935/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.666197,2.190578,0.986149
28615,CheXpert-v1.0/train/patient02935/study1/view1_frontal.jpg,Consolidation,-2.951480,0.004635,0.845456
28616,CheXpert-v1.0/train/patient02935/study1/view1_frontal.jpg,Pneumonia,-2.882722,0.618282,0.002019
28617,CheXpert-v1.0/train/patient02936/study31/view1_frontal.jpg,Enlarged Cardiomediastinum,0.723942,322.841217,0.004048
28618,CheXpert-v1.0/train/patient02936/study31/view1_frontal.jpg,Consolidation,0.724356,357.249084,0.100038
28619,CheXpert-v1.0/train/patient02936/study31/view1_frontal.jpg,Pneumonia,3.916636,2.501571,0.333274
28620,CheXpert-v1.0/train/patient02936/study29/view1_frontal.jpg,Enlarged Cardiomediastinum,0.735826,158.223068,0.000946
28621,CheXpert-v1.0/train/patient02936/study29/view1_frontal.jpg,Consolidation,0.039193,1.730442,0.001971
28622,CheXpert-v1.0/train/patient02936/study29/view1_frontal.jpg,Pneumonia,2.220606,0.527784,0.010254
28623,CheXpert-v1.0/train/patient02936/study30/view1_frontal.jpg,Enlarged Cardiomediastinum,0.618288,4.679286,0.000929
28624,CheXpert-v1.0/train/patient02936/study30/view1_frontal.jpg,Consolidation,0.747121,238.469574,0.295432
28625,CheXpert-v1.0/train/patient02936/study30/view1_frontal.jpg,Pneumonia,1.023843,361.069702,0.286081
28626,CheXpert-v1.0/train/patient02936/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,0.779503,3.672431,0.001137
28627,CheXpert-v1.0/train/patient02936/study3/view1_frontal.jpg,Consolidation,0.758267,324.425629,0.181874
28628,CheXpert-v1.0/train/patient02936/study3/view1_frontal.jpg,Pneumonia,-3.204499,0.932306,0.019736
28629,CheXpert-v1.0/train/patient02936/study24/view1_frontal.jpg,Enlarged Cardiomediastinum,0.626610,5.055866,0.000537
28630,CheXpert-v1.0/train/patient02936/study24/view1_frontal.jpg,Consolidation,2.910425,0.263024,0.014081
28631,CheXpert-v1.0/train/patient02936/study24/view1_frontal.jpg,Pneumonia,0.734285,31.015892,0.103776
28632,CheXpert-v1.0/train/patient02936/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,0.380556,25.086170,0.000588
28633,CheXpert-v1.0/train/patient02936/study6/view1_frontal.jpg,Consolidation,0.759031,311.517670,0.200074
28634,CheXpert-v1.0/train/patient02936/study6/view1_frontal.jpg,Pneumonia,-1.856846,146.686188,0.009788
28635,CheXpert-v1.0/train/patient02936/study19/view1_frontal.jpg,Enlarged Cardiomediastinum,0.346230,34.929695,0.000587
28636,CheXpert-v1.0/train/patient02936/study19/view1_frontal.jpg,Consolidation,0.754377,322.815216,0.125034
28637,CheXpert-v1.0/train/patient02936/study19/view1_frontal.jpg,Pneumonia,-2.713904,0.557566,0.001122
28638,CheXpert-v1.0/train/patient02936/study28/view1_frontal.jpg,Enlarged Cardiomediastinum,0.342247,33.352047,0.000677
28639,CheXpert-v1.0/train/patient02936/study28/view1_frontal.jpg,Consolidation,0.409378,17.525229,0.333567
28640,CheXpert-v1.0/train/patient02936/study28/view1_frontal.jpg,Pneumonia,-2.010301,0.022261,0.814928
28641,CheXpert-v1.0/train/patient02936/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,0.342603,34.853470,0.000626
28642,CheXpert-v1.0/train/patient02936/study7/view1_frontal.jpg,Consolidation,0.761421,243.019028,0.000973
28643,CheXpert-v1.0/train/patient02936/study7/view1_frontal.jpg,Pneumonia,0.761034,0.033031,0.292315
28644,CheXpert-v1.0/train/patient02936/study32/view1_frontal.jpg,Enlarged Cardiomediastinum,0.335709,36.165535,0.000586
28645,CheXpert-v1.0/train/patient02936/study32/view1_frontal.jpg,Consolidation,0.721292,261.995911,0.111282
28646,CheXpert-v1.0/train/patient02936/study32/view1_frontal.jpg,Pneumonia,-1.846595,0.588950,0.093757
28647,CheXpert-v1.0/train/patient02936/study18/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.456713,38.417538,0.000393
28648,CheXpert-v1.0/train/patient02936/study18/view1_frontal.jpg,Consolidation,0.725569,335.524933,0.299932
28649,CheXpert-v1.0/train/patient02936/study18/view1_frontal.jpg,Pneumonia,3.324354,4.731689,0.181818
28650,CheXpert-v1.0/train/patient02936/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,0.622604,4.529542,0.001084
28651,CheXpert-v1.0/train/patient02936/study1/view1_frontal.jpg,Consolidation,0.763216,293.973419,0.454657
28652,CheXpert-v1.0/train/patient02936/study1/view1_frontal.jpg,Pneumonia,0.355815,31.035126,0.111111
28653,CheXpert-v1.0/train/patient02936/study25/view1_frontal.jpg,Enlarged Cardiomediastinum,0.347530,35.226994,0.000609
28654,CheXpert-v1.0/train/patient02936/study25/view1_frontal.jpg,Consolidation,0.555878,0.454570,0.029937
28655,CheXpert-v1.0/train/patient02936/study25/view1_frontal.jpg,Pneumonia,0.805748,5.363599,0.121068
28656,CheXpert-v1.0/train/patient02936/study22/view1_frontal.jpg,Enlarged Cardiomediastinum,0.626066,5.151584,0.000504
28657,CheXpert-v1.0/train/patient02936/study22/view1_frontal.jpg,Consolidation,-0.656443,0.327359,0.018217
28658,CheXpert-v1.0/train/patient02936/study22/view1_frontal.jpg,Pneumonia,-2.821722,0.627131,0.022413
28659,CheXpert-v1.0/train/patient02936/study21/view1_frontal.jpg,Enlarged Cardiomediastinum,0.343169,35.144043,0.000584
28660,CheXpert-v1.0/train/patient02936/study21/view1_frontal.jpg,Consolidation,0.758486,284.650543,0.000921
28661,CheXpert-v1.0/train/patient02936/study21/view1_frontal.jpg,Pneumonia,-2.757143,9.816029,0.408132
28662,CheXpert-v1.0/train/patient02936/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,0.782350,4.740082,0.001143
28663,CheXpert-v1.0/train/patient02936/study5/view1_frontal.jpg,Consolidation,0.833966,1.114108,0.004923
28664,CheXpert-v1.0/train/patient02936/study5/view1_frontal.jpg,Pneumonia,2.622760,5.770792,0.076923
28665,CheXpert-v1.0/train/patient02936/study23/view1_frontal.jpg,Enlarged Cardiomediastinum,0.369078,31.595602,0.000584
28666,CheXpert-v1.0/train/patient02936/study23/view1_frontal.jpg,Consolidation,0.723245,128.760315,0.104322
28667,CheXpert-v1.0/train/patient02936/study23/view1_frontal.jpg,Pneumonia,2.325197,7.215866,0.166667
28668,CheXpert-v1.0/train/patient02936/study26/view1_frontal.jpg,Enlarged Cardiomediastinum,0.351489,32.382385,0.000678
28669,CheXpert-v1.0/train/patient02936/study26/view1_frontal.jpg,Consolidation,0.723289,340.662598,0.099986
28670,CheXpert-v1.0/train/patient02936/study26/view1_frontal.jpg,Pneumonia,-3.167340,0.566278,0.009024
28671,CheXpert-v1.0/train/patient02936/study17/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775033,3.703739,0.001209
28672,CheXpert-v1.0/train/patient02936/study17/view1_frontal.jpg,Consolidation,0.759691,287.541962,0.000939
28673,CheXpert-v1.0/train/patient02936/study17/view1_frontal.jpg,Pneumonia,-3.172246,0.971644,0.008336
28674,CheXpert-v1.0/train/patient02936/study15/view1_frontal.jpg,Enlarged Cardiomediastinum,0.723829,312.665192,0.000906
28675,CheXpert-v1.0/train/patient02936/study15/view1_frontal.jpg,Consolidation,0.962906,0.204445,0.018482
28676,CheXpert-v1.0/train/patient02936/study15/view1_frontal.jpg,Pneumonia,-3.363481,0.319790,0.038587
28677,CheXpert-v1.0/train/patient02936/study14/view1_frontal.jpg,Enlarged Cardiomediastinum,1.053541,3.811028,0.001356
28678,CheXpert-v1.0/train/patient02936/study14/view1_frontal.jpg,Consolidation,0.724162,364.533234,0.199985
28679,CheXpert-v1.0/train/patient02936/study14/view1_frontal.jpg,Pneumonia,-2.465703,0.668181,0.041869
28680,CheXpert-v1.0/train/patient02936/study13/view1_frontal.jpg,Enlarged Cardiomediastinum,0.361628,29.079550,0.000765
28681,CheXpert-v1.0/train/patient02936/study13/view1_frontal.jpg,Consolidation,0.722508,315.330444,0.099914
28682,CheXpert-v1.0/train/patient02936/study13/view1_frontal.jpg,Pneumonia,-2.786490,11.783996,0.235810
28683,CheXpert-v1.0/train/patient02936/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.331961,36.249584,0.000618
28684,CheXpert-v1.0/train/patient02936/study2/view1_frontal.jpg,Consolidation,0.756025,302.142670,0.090939
28685,CheXpert-v1.0/train/patient02936/study2/view1_frontal.jpg,Pneumonia,-3.096769,0.584894,0.012404
28686,CheXpert-v1.0/train/patient02936/study16/view1_frontal.jpg,Enlarged Cardiomediastinum,0.765770,2.918554,0.001189
28687,CheXpert-v1.0/train/patient02936/study16/view1_frontal.jpg,Consolidation,0.763093,349.406311,0.200026
28688,CheXpert-v1.0/train/patient02936/study16/view1_frontal.jpg,Pneumonia,-1.890023,0.454476,0.009781
28689,CheXpert-v1.0/train/patient02936/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,0.333496,36.939831,0.000564
28690,CheXpert-v1.0/train/patient02936/study4/view1_frontal.jpg,Consolidation,0.345404,33.058544,0.142857
28691,CheXpert-v1.0/train/patient02936/study4/view1_frontal.jpg,Pneumonia,1.142932,2.018775,0.143256
28692,CheXpert-v1.0/train/patient02936/study12/view1_frontal.jpg,Enlarged Cardiomediastinum,0.371884,13.421406,0.000911
28693,CheXpert-v1.0/train/patient02936/study12/view1_frontal.jpg,Consolidation,0.755893,298.140991,0.200061
28694,CheXpert-v1.0/train/patient02936/study12/view1_frontal.jpg,Pneumonia,4.808708,0.501673,0.138266
28695,CheXpert-v1.0/train/patient02936/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,0.353066,34.854809,0.000372
28696,CheXpert-v1.0/train/patient02936/study8/view1_frontal.jpg,Consolidation,0.759003,310.203613,0.100029
28697,CheXpert-v1.0/train/patient02936/study8/view1_frontal.jpg,Pneumonia,-0.475882,0.224711,0.399604
28698,CheXpert-v1.0/train/patient02936/study27/view1_frontal.jpg,Enlarged Cardiomediastinum,0.235609,63.616814,0.000663
28699,CheXpert-v1.0/train/patient02936/study27/view1_frontal.jpg,Consolidation,0.759726,294.388916,0.100024
28700,CheXpert-v1.0/train/patient02936/study27/view1_frontal.jpg,Pneumonia,-1.363142,0.124776,0.429723
28701,CheXpert-v1.0/train/patient02936/study10/view1_frontal.jpg,Enlarged Cardiomediastinum,1.256524,2.453545,0.001674
28702,CheXpert-v1.0/train/patient02936/study10/view1_frontal.jpg,Consolidation,0.758057,234.390686,0.111236
28703,CheXpert-v1.0/train/patient02936/study10/view1_frontal.jpg,Pneumonia,-1.487035,38.889439,0.003135
28704,CheXpert-v1.0/train/patient02936/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,0.336980,20.194122,0.000682
28705,CheXpert-v1.0/train/patient02936/study9/view1_frontal.jpg,Consolidation,0.740426,161.501755,0.100030
28706,CheXpert-v1.0/train/patient02936/study9/view1_frontal.jpg,Pneumonia,2.678939,5.487140,0.083333
28707,CheXpert-v1.0/train/patient02936/study20/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775309,3.746887,0.000265
28708,CheXpert-v1.0/train/patient02936/study20/view1_frontal.jpg,Consolidation,1.182243,118.143181,0.174359
28709,CheXpert-v1.0/train/patient02936/study20/view1_frontal.jpg,Pneumonia,-2.938746,0.528037,0.003609
28710,CheXpert-v1.0/train/patient02936/study11/view1_frontal.jpg,Enlarged Cardiomediastinum,0.781429,3.571897,0.000627
28711,CheXpert-v1.0/train/patient02936/study11/view1_frontal.jpg,Consolidation,0.761887,313.575806,0.000806
28712,CheXpert-v1.0/train/patient02936/study11/view1_frontal.jpg,Pneumonia,-0.785656,0.112866,0.497064
28713,CheXpert-v1.0/train/patient02937/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.730957,1.830602,0.001991
28714,CheXpert-v1.0/train/patient02937/study1/view1_frontal.jpg,Consolidation,2.103252,0.063236,0.003028
28715,CheXpert-v1.0/train/patient02937/study1/view1_frontal.jpg,Pneumonia,0.652932,0.155471,0.025235
28716,CheXpert-v1.0/train/patient02937/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,0.968507,3.464163,0.001152
28717,CheXpert-v1.0/train/patient02937/study5/view1_frontal.jpg,Consolidation,2.927260,0.203912,0.011339
28718,CheXpert-v1.0/train/patient02937/study5/view1_frontal.jpg,Pneumonia,0.769579,18.916582,0.222092
28719,CheXpert-v1.0/train/patient02937/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,0.776784,3.696507,0.001265
28720,CheXpert-v1.0/train/patient02937/study6/view1_frontal.jpg,Consolidation,0.765318,346.836700,0.200005
28721,CheXpert-v1.0/train/patient02937/study6/view1_frontal.jpg,Pneumonia,2.475999,6.502705,0.090909
28722,CheXpert-v1.0/train/patient02937/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,2.612070,6.188875,0.000967
28723,CheXpert-v1.0/train/patient02937/study8/view1_frontal.jpg,Consolidation,0.874983,1.061682,0.006989
28724,CheXpert-v1.0/train/patient02937/study8/view1_frontal.jpg,Pneumonia,0.755590,268.248993,0.300113
28725,CheXpert-v1.0/train/patient02937/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,0.778881,3.650071,0.000608
28726,CheXpert-v1.0/train/patient02937/study9/view1_frontal.jpg,Consolidation,0.759288,332.445862,0.200058
28727,CheXpert-v1.0/train/patient02937/study9/view1_frontal.jpg,Pneumonia,-3.494651,0.255950,0.016540
28728,CheXpert-v1.0/train/patient02937/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,2.228347,6.144668,0.000967
28729,CheXpert-v1.0/train/patient02937/study4/view1_frontal.jpg,Consolidation,-1.387834,21.292021,0.333343
28730,CheXpert-v1.0/train/patient02937/study4/view1_frontal.jpg,Pneumonia,-2.732709,7.415736,0.087518
28731,CheXpert-v1.0/train/patient02937/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,1.054736,2.849082,0.001489
28732,CheXpert-v1.0/train/patient02937/study7/view1_frontal.jpg,Consolidation,-1.103787,7.540077,0.001261
28733,CheXpert-v1.0/train/patient02937/study7/view1_frontal.jpg,Pneumonia,-1.856808,120.528801,0.001368
28734,CheXpert-v1.0/train/patient02937/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,-3.211314,0.020429,0.829675
28735,CheXpert-v1.0/train/patient02937/study3/view1_frontal.jpg,Consolidation,-1.354645,27.478840,0.008077
28736,CheXpert-v1.0/train/patient02937/study3/view1_frontal.jpg,Pneumonia,-1.856790,153.635315,0.003127
28737,CheXpert-v1.0/train/patient02938/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.899029,0.003359,0.691929
28738,CheXpert-v1.0/train/patient02938/study1/view1_frontal.jpg,Consolidation,-1.611720,0.542767,0.150597
28739,CheXpert-v1.0/train/patient02938/study1/view1_frontal.jpg,Pneumonia,-1.558371,0.539172,0.007778
28740,CheXpert-v1.0/train/patient02939/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.849681,0.002112,0.666437
28741,CheXpert-v1.0/train/patient02939/study1/view1_frontal.jpg,Consolidation,4.470186,0.258657,0.010060
28742,CheXpert-v1.0/train/patient02939/study1/view1_frontal.jpg,Pneumonia,2.031025,6.734887,0.399974
28743,CheXpert-v1.0/train/patient02937/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-6.414876,68.656738,0.330256
28744,CheXpert-v1.0/train/patient02937/study2/view1_frontal.jpg,Consolidation,-1.490147,37.415054,0.666666
28745,CheXpert-v1.0/train/patient02937/study2/view1_frontal.jpg,Pneumonia,-2.628493,12.710680,0.033630
28746,CheXpert-v1.0/train/patient02941/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.673372,0.013913,0.832739
28747,CheXpert-v1.0/train/patient02941/study6/view1_frontal.jpg,Consolidation,-1.465329,35.460503,0.333335
28748,CheXpert-v1.0/train/patient02941/study6/view1_frontal.jpg,Pneumonia,-2.560919,15.842384,0.021261
28749,CheXpert-v1.0/train/patient02940/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.874275,0.021921,0.714051
28750,CheXpert-v1.0/train/patient02940/study1/view1_frontal.jpg,Consolidation,-1.465744,23.063379,0.333339
28751,CheXpert-v1.0/train/patient02940/study1/view1_frontal.jpg,Pneumonia,-1.774691,0.289104,0.993074
28752,CheXpert-v1.0/train/patient02941/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.482414,0.008655,0.798912
28753,CheXpert-v1.0/train/patient02941/study9/view1_frontal.jpg,Consolidation,-1.854048,126.147812,0.500802
28754,CheXpert-v1.0/train/patient02941/study9/view1_frontal.jpg,Pneumonia,-2.522477,15.085721,0.022548
28755,CheXpert-v1.0/train/patient02941/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.668620,0.018647,0.843730
28756,CheXpert-v1.0/train/patient02941/study7/view1_frontal.jpg,Consolidation,-1.854321,145.782700,0.500327
28757,CheXpert-v1.0/train/patient02941/study7/view1_frontal.jpg,Pneumonia,-3.108430,0.929180,0.024943
28758,CheXpert-v1.0/train/patient02941/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.988244,0.023434,0.667976
28759,CheXpert-v1.0/train/patient02941/study8/view1_frontal.jpg,Consolidation,-6.368486,89.546379,0.669746
28760,CheXpert-v1.0/train/patient02941/study8/view1_frontal.jpg,Pneumonia,-2.582721,16.508635,0.001783
28761,CheXpert-v1.0/train/patient02941/study7/view2_frontal.jpg,Enlarged Cardiomediastinum,-0.858625,0.024252,0.833691
28762,CheXpert-v1.0/train/patient02941/study7/view2_frontal.jpg,Consolidation,-1.474025,29.279205,0.666664
