item_idx,image_path,pathology,difficulty,discrimination
50312,CheXpert-v1.0/train/patient02547/study9/view1_frontal.jpg,Edema,5.392506,0.201005
50313,CheXpert-v1.0/train/patient02547/study9/view1_frontal.jpg,Atelectasis,-3.396543,0.261074
50314,CheXpert-v1.0/train/patient02547/study9/view1_frontal.jpg,Pleural Effusion,-0.987293,0.403936
50315,CheXpert-v1.0/train/patient02547/study9/view1_frontal.jpg,Support Devices,0.249925,10.354672
50316,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Cardiomegaly,0.447028,1.969122
50317,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Lung Opacity,0.338697,18.544884
50318,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Edema,1.650841,0.839037
50319,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Atelectasis,0.453158,209.898758
50320,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Pleural Effusion,0.385444,1.166499
50321,CheXpert-v1.0/train/patient02547/study3/view1_frontal.jpg,Support Devices,0.004591,3.233426
50322,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Cardiomegaly,0.708365,4.690249
50323,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Lung Opacity,0.329115,11.098906
50324,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Edema,3.375252,0.528119
50325,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Atelectasis,0.485152,11.064150
50326,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Pleural Effusion,0.388645,171.628510
50327,CheXpert-v1.0/train/patient02547/study2/view1_frontal.jpg,Support Devices,0.129460,7.912642
50328,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Cardiomegaly,-1.159494,1.553773
50329,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Lung Opacity,-2.513736,0.787905
50330,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Edema,-0.695444,3.751874
50331,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Atelectasis,-2.972100,0.738867
50332,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Pleural Effusion,-2.407526,0.703572
50333,CheXpert-v1.0/train/patient02549/study2/view1_frontal.jpg,Support Devices,-2.809914,3.053232
50334,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Cardiomegaly,-2.544564,0.867433
50335,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Lung Opacity,2.289512,6.882356
50336,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Edema,-0.814998,1.795109
50337,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Atelectasis,2.388839,6.486275
50338,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Pleural Effusion,-2.505067,0.745359
50339,CheXpert-v1.0/train/patient02548/study2/view1_frontal.jpg,Support Devices,-2.994519,0.733162
50340,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Cardiomegaly,-1.439187,0.942776
50341,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Lung Opacity,0.399950,8.098417
50342,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Edema,-2.928389,0.478297
50343,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Atelectasis,-2.116930,0.261438
50344,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Pleural Effusion,-2.558927,0.538948
50345,CheXpert-v1.0/train/patient02548/study1/view1_frontal.jpg,Support Devices,-0.956029,0.529170
50346,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Cardiomegaly,0.311787,10.887431
50347,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Lung Opacity,0.413408,35.581242
50348,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Edema,1.919484,0.419044
50349,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Atelectasis,0.387345,187.038269
50350,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Pleural Effusion,0.563871,2.361115
50351,CheXpert-v1.0/train/patient02547/study4/view1_frontal.jpg,Support Devices,0.024607,23.737677
50352,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Cardiomegaly,0.419783,11.654510
50353,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Lung Opacity,0.496558,8.121062
50354,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Edema,0.325535,0.300587
50355,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Atelectasis,0.904571,16.238722
50356,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Pleural Effusion,0.430561,106.987991
50357,CheXpert-v1.0/train/patient02547/study7/view1_frontal.jpg,Support Devices,0.118281,3.913355
50358,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Cardiomegaly,-1.090187,0.740774
50359,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Lung Opacity,-3.288092,0.650752
50360,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Edema,-0.550205,1.391926
50361,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Atelectasis,-1.764953,0.811899
50362,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Pleural Effusion,-2.104292,0.461798
50363,CheXpert-v1.0/train/patient02549/study1/view1_frontal.jpg,Support Devices,-1.070418,0.250564
50364,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Cardiomegaly,2.657039,1.063021
50365,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Lung Opacity,-2.013314,0.814627
50366,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Edema,-0.448421,10.783895
50367,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Atelectasis,-2.831698,0.674393
50368,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Pleural Effusion,-1.422028,0.628953
50369,CheXpert-v1.0/train/patient02550/study1/view1_frontal.jpg,Support Devices,-2.356078,2.218440
50370,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Cardiomegaly,-2.695344,0.387550
50371,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Lung Opacity,-0.618842,0.408376
50372,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Edema,-4.067648,2.755246
50373,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Atelectasis,-1.659095,1.175138
50374,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Pleural Effusion,-0.558987,1.887666
50375,CheXpert-v1.0/train/patient02551/study1/view1_frontal.jpg,Support Devices,4.367507,0.250953
50376,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Cardiomegaly,2.020789,0.791729
50377,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Lung Opacity,-4.134342,0.253194
50378,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Edema,-1.990814,1.054350
50379,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Atelectasis,-2.207385,0.334479
50380,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Pleural Effusion,-3.367465,0.073844
50381,CheXpert-v1.0/train/patient02551/study3/view1_frontal.jpg,Support Devices,-1.144991,1.482820
50382,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Cardiomegaly,2.191408,0.537278
50383,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Lung Opacity,-3.329828,0.631920
50384,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Edema,-0.984953,2.116881
50385,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Atelectasis,-4.156834,0.346434
50386,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Pleural Effusion,-0.738247,0.435012
50387,CheXpert-v1.0/train/patient02551/study2/view1_frontal.jpg,Support Devices,-0.047770,4.715691
50388,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Cardiomegaly,-1.589505,1.246397
50389,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Lung Opacity,0.881957,13.452362
50390,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Edema,-0.175514,12.754913
50391,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Atelectasis,0.502589,18.641882
50392,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Pleural Effusion,1.437085,0.879647
50393,CheXpert-v1.0/train/patient02552/study1/view1_frontal.jpg,Support Devices,-0.834939,0.534906
50394,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Cardiomegaly,2.010278,1.411012
50395,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Lung Opacity,0.491412,4.477993
50396,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Edema,2.054089,1.293959
50397,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Atelectasis,0.483569,7.515279
50398,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Pleural Effusion,0.289669,6.526580
50399,CheXpert-v1.0/train/patient02553/study1/view1_frontal.jpg,Support Devices,3.142521,4.251359
50400,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Cardiomegaly,0.370527,10.052195
50401,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Lung Opacity,0.427617,10.400056
50402,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Edema,0.373284,164.667542
50403,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Atelectasis,-0.298598,0.497257
50404,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Pleural Effusion,-2.702944,0.813850
50405,CheXpert-v1.0/train/patient02557/study1/view1_frontal.jpg,Support Devices,0.234073,39.994709
50406,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Cardiomegaly,-1.902676,1.107869
50407,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Lung Opacity,-2.312981,0.624579
50408,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Edema,-1.453155,0.616060
50409,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Atelectasis,-2.345953,0.624661
50410,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Pleural Effusion,-1.947042,0.533610
50411,CheXpert-v1.0/train/patient02554/study1/view1_frontal.jpg,Support Devices,-2.081019,0.677189
50412,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Cardiomegaly,0.410216,6.690959
50413,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Lung Opacity,0.337037,18.064781
50414,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Edema,3.226240,0.409646
50415,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Atelectasis,-1.560426,0.353843
50416,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Pleural Effusion,-1.188103,0.576676
50417,CheXpert-v1.0/train/patient02557/study2/view1_frontal.jpg,Support Devices,0.212281,7.358219
50418,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Cardiomegaly,2.211611,1.342480
50419,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Lung Opacity,0.456642,6.133983
50420,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Edema,-0.993997,1.513131
50421,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Atelectasis,-1.109846,0.528082
50422,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Pleural Effusion,-3.530521,0.040453
50423,CheXpert-v1.0/train/patient02556/study1/view1_frontal.jpg,Support Devices,-2.500812,0.835122
50424,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Cardiomegaly,-2.132532,4.513464
50425,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Lung Opacity,-2.182342,0.653549
50426,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Edema,-1.546355,0.954677
50427,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Atelectasis,-3.445885,2.570259
50428,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Pleural Effusion,-5.496059,0.201980
50429,CheXpert-v1.0/train/patient02555/study1/view1_frontal.jpg,Support Devices,-1.910815,0.982518
50430,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Cardiomegaly,-2.003014,2.999973
50431,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Lung Opacity,-2.947531,3.295242
50432,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Edema,-2.651713,3.517702
50433,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Atelectasis,-4.260190,0.494720
50434,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Pleural Effusion,-2.192555,1.053322
50435,CheXpert-v1.0/train/patient02558/study1/view1_frontal.jpg,Support Devices,0.212229,0.149985
50436,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Cardiomegaly,-3.682057,0.594950
50437,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Lung Opacity,-3.001170,0.732021
50438,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Edema,-0.798478,0.852256
50439,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Atelectasis,-2.884693,0.763615
50440,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Pleural Effusion,-2.598863,0.838304
50441,CheXpert-v1.0/train/patient02559/study1/view1_frontal.jpg,Support Devices,-2.620395,0.895289
50442,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Cardiomegaly,-3.786920,0.584245
50443,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Lung Opacity,-4.732169,0.253431
50444,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Edema,-0.473118,16.079493
50445,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Atelectasis,-4.211935,0.222647
50446,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Pleural Effusion,0.347049,0.279288
50447,CheXpert-v1.0/train/patient02561/study1/view1_frontal.jpg,Support Devices,0.411833,3.844663
50448,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Cardiomegaly,-2.663296,0.555713
50449,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Lung Opacity,-4.016412,2.223402
50450,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Edema,-0.713533,1.699172
50451,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Atelectasis,-2.786422,3.339932
50452,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Pleural Effusion,-1.379289,0.652778
50453,CheXpert-v1.0/train/patient02560/study1/view1_frontal.jpg,Support Devices,-2.106534,4.577769
50454,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Cardiomegaly,-3.231838,2.827628
50455,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Lung Opacity,-1.305150,1.502362
50456,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Edema,-0.712388,1.813617
50457,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Atelectasis,1.604053,1.965829
50458,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Pleural Effusion,1.624657,1.238639
50459,CheXpert-v1.0/train/patient02562/study1/view1_frontal.jpg,Support Devices,-2.171746,4.853947
50460,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Cardiomegaly,-3.250705,0.414487
50461,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Lung Opacity,-3.999195,0.287725
50462,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Edema,-1.787705,1.557791
50463,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Atelectasis,0.388417,181.388672
50464,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Pleural Effusion,0.310854,10.758682
50465,CheXpert-v1.0/train/patient02565/study1/view1_frontal.jpg,Support Devices,-3.026476,0.152899
50466,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Cardiomegaly,-4.289751,0.120806
50467,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Lung Opacity,-4.135843,0.279889
50468,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Edema,-3.013886,3.944585
50469,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Atelectasis,-1.335382,0.313022
50470,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Pleural Effusion,-0.728868,1.033027
50471,CheXpert-v1.0/train/patient02560/study2/view1_frontal.jpg,Support Devices,-0.698038,1.344357
50472,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Cardiomegaly,2.873020,0.381947
50473,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Lung Opacity,0.428086,8.009516
50474,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Edema,-2.153853,0.612392
50475,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Atelectasis,0.424744,5.370612
50476,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Pleural Effusion,0.219813,9.085724
50477,CheXpert-v1.0/train/patient02563/study1/view1_frontal.jpg,Support Devices,2.697901,5.399754
50478,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Cardiomegaly,-3.240244,2.953251
50479,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Lung Opacity,-2.246035,5.745828
50480,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Edema,-1.757144,3.098548
50481,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Atelectasis,-1.872826,2.957522
50482,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Pleural Effusion,-0.986996,1.392592
50483,CheXpert-v1.0/train/patient02564/study1/view1_frontal.jpg,Support Devices,-2.196045,0.559273
50484,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Cardiomegaly,-1.258031,0.877892
50485,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Lung Opacity,-1.605858,0.589881
50486,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Edema,-2.092228,4.448909
50487,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Atelectasis,-2.310023,0.548024
50488,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Pleural Effusion,-1.569975,0.520212
50489,CheXpert-v1.0/train/patient02566/study1/view1_frontal.jpg,Support Devices,-1.905847,2.278087
50490,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Cardiomegaly,-2.321982,0.824389
50491,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Lung Opacity,0.525958,7.381911
50492,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Edema,4.164545,0.378927
50493,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Atelectasis,-4.312369,0.201559
50494,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Pleural Effusion,-2.033810,0.704884
50495,CheXpert-v1.0/train/patient02568/study1/view1_frontal.jpg,Support Devices,0.773395,0.357410
50496,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Cardiomegaly,-3.294878,2.905277
50497,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Lung Opacity,-1.721429,1.040180
50498,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Edema,-0.472735,15.180558
50499,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Atelectasis,-2.848282,0.729871
50500,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Pleural Effusion,-0.772219,0.866092
50501,CheXpert-v1.0/train/patient02566/study2/view1_frontal.jpg,Support Devices,-1.721690,0.680748
50502,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Cardiomegaly,0.510791,6.306565
50503,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Lung Opacity,0.596765,4.851692
50504,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Edema,1.682081,0.625479
50505,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Atelectasis,0.443113,29.423319
50506,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Pleural Effusion,1.780985,0.264394
50507,CheXpert-v1.0/train/patient02568/study3/view1_frontal.jpg,Support Devices,0.026363,33.320789
50508,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Cardiomegaly,1.985332,0.714915
50509,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Lung Opacity,0.347403,24.092348
50510,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Edema,2.294190,0.737292
50511,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Atelectasis,-2.757195,0.456947
50512,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Pleural Effusion,-2.007297,0.395364
50513,CheXpert-v1.0/train/patient02567/study1/view1_frontal.jpg,Support Devices,3.484383,0.210733
50514,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Cardiomegaly,2.634187,0.976364
50515,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Lung Opacity,0.431226,30.207539
50516,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Edema,5.794165,0.186620
50517,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Atelectasis,0.388308,162.323776
50518,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Pleural Effusion,3.602137,0.352418
50519,CheXpert-v1.0/train/patient02568/study2/view1_frontal.jpg,Support Devices,0.026594,5.071549
50520,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Cardiomegaly,1.613005,0.838134
50521,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Lung Opacity,0.430674,9.003050
50522,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Edema,2.345579,0.890142
50523,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Atelectasis,0.412515,35.627056
50524,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Pleural Effusion,0.267323,14.394477
50525,CheXpert-v1.0/train/patient02569/study1/view1_frontal.jpg,Support Devices,-2.071905,2.465289
50526,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Cardiomegaly,1.893330,0.518833
50527,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Lung Opacity,0.449904,227.908905
50528,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Edema,2.569850,0.650325
50529,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Atelectasis,0.512514,13.362303
50530,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Pleural Effusion,0.317659,5.547594
50531,CheXpert-v1.0/train/patient02569/study3/view1_frontal.jpg,Support Devices,0.389084,149.041138
50532,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Cardiomegaly,2.563139,5.185288
50533,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Lung Opacity,0.458554,64.093178
50534,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Edema,-0.890709,2.978541
50535,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Atelectasis,0.693613,4.246733
50536,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Pleural Effusion,0.244232,2.080879
50537,CheXpert-v1.0/train/patient02568/study4/view1_frontal.jpg,Support Devices,-2.764754,0.702422
50538,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Cardiomegaly,-3.049895,0.703829
50539,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Lung Opacity,0.452644,21.467676
50540,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Edema,-0.004184,1.607205
50541,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Atelectasis,0.295462,7.492887
50542,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Pleural Effusion,0.252071,0.518776
50543,CheXpert-v1.0/train/patient02568/study5/view1_frontal.jpg,Support Devices,-2.904362,0.245207
50544,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Cardiomegaly,0.392804,7.540417
50545,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Lung Opacity,0.415049,13.837773
50546,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Edema,2.125051,0.603799
50547,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Atelectasis,0.436916,106.740242
50548,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Pleural Effusion,-0.417690,0.764852
50549,CheXpert-v1.0/train/patient02569/study2/view1_frontal.jpg,Support Devices,-0.090273,2.442000
50550,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Cardiomegaly,-1.944034,0.585629
50551,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Lung Opacity,-1.050156,0.425150
50552,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Edema,-3.043166,2.852337
50553,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Atelectasis,-3.449732,0.291107
50554,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Pleural Effusion,-3.034890,0.342959
50555,CheXpert-v1.0/train/patient02573/study1/view1_frontal.jpg,Support Devices,-2.376296,0.870635
50556,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Cardiomegaly,-2.732993,0.819203
50557,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Lung Opacity,-2.207512,2.918908
50558,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Edema,-0.469706,14.644036
50559,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Atelectasis,-2.689457,3.711343
50560,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Pleural Effusion,-1.033685,0.720315
50561,CheXpert-v1.0/train/patient02570/study1/view1_frontal.jpg,Support Devices,-4.212793,2.333966
50562,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Cardiomegaly,-1.128541,1.787327
50563,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Lung Opacity,-2.547243,0.573293
50564,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Edema,-1.549797,3.311685
50565,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Atelectasis,-2.107370,0.945779
50566,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Pleural Effusion,-0.673138,1.734344
50567,CheXpert-v1.0/train/patient02572/study1/view1_frontal.jpg,Support Devices,-1.826924,3.655123
50568,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Cardiomegaly,-1.325474,1.417381
50569,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Lung Opacity,0.431136,140.702820
50570,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Edema,5.598155,0.287415
50571,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Atelectasis,-0.861484,0.343127
50572,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Pleural Effusion,-2.353955,0.435051
50573,CheXpert-v1.0/train/patient02571/study1/view1_frontal.jpg,Support Devices,0.515756,5.516617
50574,CheXpert-v1.0/train/patient02571/study2/view1_frontal.jpg,Cardiomegaly,0.450980,21.281004
50575,CheXpert-v1.0/train/patient02571/study2/view1_frontal.jpg,Lung Opacity,0.411169,49.485596
50576,CheXpert-v1.0/train/patient02571/study2/view1_frontal.jpg,Edema,2.049535,0.234262
